Unnamed: 0,movie_id,title,genres,keywords,budget,revenue,popularity,vote_average,vote_count,runtime,release_date,original_language,production_countries,production_companies,director,cast
2657,128,Princess Mononoke,"['Adventure', 'Fantasy', 'Animation']","['fight', 'wolf', 'village and town', 'iron', 'wild boar', 'friendship', 'princess', 'good vs evil', 'anime']",26500000,159375308,60.732738,8.2,1983,134,1997,ja,['Japan'],"['Miramax Films', 'Studio Ghibli', 'Nibariki', 'Nippon Television Network (NTV)']",['Hayao Miyazaki'],"['Yōji Matsuda', 'Yuriko Ishida', 'Yūko Tanaka', 'Kaoru Kobayashi', 'Masahiko Nishimura', 'Tsunehiko Kamijô', 'Sumi Shimamoto', 'Tetsu Watanabe', 'Mitsuru Satô', 'Akira Nagoya']"
2658,6957,The 40 Year Old Virgin,"['Comedy', 'Romance']","['first time', 'virgin']",26000000,109449237,38.473732,6.2,1983,116,2005,en,['United States of America'],"['Universal Pictures', 'Apatow Productions']",['Judd Apatow'],"['Steve Carell', 'Catherine Keener', 'Paul Rudd', 'Romany Malco', 'Seth Rogen', 'Jane Lynch', 'Leslie Mann', 'Elizabeth Banks', 'Kat Dennings', 'Mindy Kaling']"
2659,59436,Midnight in Paris,"['Fantasy', 'Comedy', 'Romance']","['paris', 'painter', 'detective', 'based on novel', 'screenwriter', 'forbidden love', 'time travel', 'midnight', 'past']",30000000,151119219,43.753585,7.4,1990,94,2011,en,"['Spain', 'United States of America']","['Gravier Productions', 'Televisió de Catalunya (TV3)', 'Versátil Cinema', 'Mediapro', 'Pontchartrain Productions']",['Woody Allen'],"['Owen Wilson', 'Rachel McAdams', 'Kurt Fuller', 'Mimi Kennedy', 'Michael Sheen', 'Nina Arianda', 'Tom Hiddleston', 'Carla Bruni', 'Maurice Sonnenberg', 'Thierry Hancisse']"
2660,293863,The Age of Adaline,"['Fantasy', 'Drama', 'Romance']","['san francisco', 'immortality', 'love']",25000000,65663276,82.052056,7.4,1990,112,2015,en,['United States of America'],"['Lakeshore Entertainment', 'Sidney Kimmel Entertainment', 'Sierra/Affinity']",['Lee Toland Krieger'],"['Blake Lively', 'Michiel Huisman', 'Harrison Ford', 'Ellen Burstyn', 'Kathy Baker', 'Amanda Crew', 'Lynda Boyd', 'Richard Harmon', 'Fulvio Cecere', 'Anjali Jay']"
2661,4935,Howl's Moving Castle,"['Fantasy', 'Animation', 'Adventure']","['flying', 'witch', 'rain', 'castle', 'scarecrow', 'body exchange', 'bakery', 'demon', 'anime']",24000000,234710455,49.549984,8.2,1991,119,2004,ja,['Japan'],"['Studio Ghibli', 'Buena Vista Home Entertainment', 'Mitsubishi', 'd-rights', 'Tohokushinsha Film Corporation']",['Hayao Miyazaki'],"['Takuya Kimura', 'Akihiro Miwa', 'Tatsuya Gashûin', 'Mitsunori Isaki', 'Yo Oizumi', 'Akio Ohtsuka', 'Daijiro Harada', 'Haruko Kato', 'Ryunosuke Kamiki', 'Chieko Baishô']"
2662,587,Big Fish,"['Adventure', 'Fantasy', 'Drama']","['circus', 'father son relationship', 'witch', 'fish', 'fishing', ""love of one's life"", 'mermaid', 'cancer', 'relationship', 'youth']",70000000,122919055,46.199482,7.6,1994,125,2003,en,['United States of America'],"['Columbia Pictures', 'The Zanuck Company', 'Jinks/Cohen Company', 'Tim Burton Productions']",['Tim Burton'],"['Ewan McGregor', 'Albert Finney', 'Billy Crudup', 'Jessica Lange', 'Helena Bonham Carter', 'Alison Lohman', 'Marion Cotillard', 'Robert Guillaume', 'Matthew McGrory', 'David Denman']"
2663,262504,Allegiant,"['Adventure', 'Science Fiction']","['based on novel', 'revolution', 'dystopia', 'sequel', 'dystopic future', 'young adult', 'based on young adult novel']",110000000,179246868,86.105615,5.9,1998,121,2016,en,['United States of America'],"['Summit Entertainment', 'Lionsgate', 'Mandeville Films', 'Red Wagon Entertainment']",['Robert Schwentke'],"['Shailene Woodley', 'Theo James', 'Zoë Kravitz', 'Miles Teller', 'Naomi Watts', 'Ansel Elgort', 'Jeff Daniels', 'Octavia Spencer', 'Keiynan Lonsdale', 'Daniel Dae Kim']"
2664,298,Ocean's Thirteen,"['Crime', 'Thriller']","['casino', 'thief', 'revenge', 'heist', 'las vegas']",85000000,311312624,42.069993,6.5,1999,122,2007,en,['United States of America'],"['Village Roadshow Pictures', 'Section Eight', 'Jerry Weintraub Productions', 'Warner Bros.']",['Steven Soderbergh'],"['George Clooney', 'Brad Pitt', 'Matt Damon', 'Al Pacino', 'Bernie Mac', 'Andy García', 'Casey Affleck', 'Scott Caan', 'Carl Reiner', 'Don Cheadle']"
2665,9552,The Exorcist,"['Drama', 'Horror', 'Thriller']","['exorcism', 'holy water', 'religion and supernatural', 'vomit', 'christian', 'possession', 'priest', 'ouija board', 'satan', 'paranormal phenomena', 'girl', 'demon', 'crisis of faith']",8000000,441306145,47.584643,7.5,2005,122,1973,en,['United States of America'],"['Warner Bros.', 'Hoya Productions']",['William Friedkin'],"['Linda Blair', 'Max von Sydow', 'Ellen Burstyn', 'Jason Miller', 'Lee J. Cobb', 'Kitty Winn', ""William O'Malley"", 'Jack MacGowran', 'Barton Heyman', 'Peter Masterson']"
2666,10674,Mulan,"['Animation', 'Family', 'Adventure']","['homeland', 'musical', 'training', 'daughter', 'princess', 'dragon', 'luck']",90000000,304320254,67.427755,7.6,2008,88,1998,en,['United States of America'],"['Walt Disney Pictures', 'Walt Disney Feature Animation']","['Tony Bancroft', 'Barry Cook']","['Eddie Murphy', 'Jackie Chan', 'Ming-Na Wen', 'Lea Salonga', 'June Foray', 'Soon-Tek Oh', 'Freda Foh Shen', 'James Hong', 'BD Wong', 'Donny Osmond']"
2667,32657,Percy Jackson & the Olympians: The Lightning Thief,"['Adventure', 'Fantasy', 'Family']","['monster', 'greek mythology', 'god', 'based on young adult novel']",95000000,226497209,61.121717,6.0,2010,118,2010,en,"['Canada', 'United States of America']","['Ingenious Film Partners', '1492 Pictures', 'Dune Entertainment', 'Fox 2000 Pictures', 'Sunswept Entertainment', 'Dune Entertainment III', 'Big Screen Productions', 'TCF Vancouver Productions']",['Chris Columbus'],"['Logan Lerman', 'Brandon T. Jackson', 'Alexandra Daddario', 'Jake Abel', 'Sean Bean', 'Pierce Brosnan', 'Steve Coogan', 'Rosario Dawson', 'Melina Kanakaredes', 'Catherine Keener']"
2668,1949,Zodiac,"['Crime', 'Drama', 'Mystery', 'Thriller']","['california', 'san francisco', 'killing', 'journalist', 'newspaper', 'mass murder', 'planned murder', 'embassy', 'victim', 'threat to death', 'victim of murder', 'code', 'police', 'murder', 'serial killer', 'reporter']",65000000,84785914,51.970905,7.3,2023,157,2007,en,['United States of America'],"['Paramount Pictures', 'Warner Bros.', 'Phoenix Pictures']",['David Fincher'],"['Jake Gyllenhaal', 'Robert Downey Jr.', 'Mark Ruffalo', 'Anthony Edwards', 'Brian Cox', 'Elias Koteas', 'Chloë Sevigny', 'John Carroll Lynch', 'Ed Setrakian', 'John Getz']"
2669,80278,The Impossible,"['Thriller', 'Drama']","['thailand', 'tsunami', 'family vacation', 'tidal wave', 'catastrophe', '21st century']",42000000,180274123,47.559928,7.0,2025,113,2012,en,"['United States of America', 'Spain']","['Summit Entertainment', 'Telecinco Cinema', 'Apaches Entertainment', 'Canal+ España', 'Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)', 'Institut Valenciã de Cinematografia (IVAC)', 'Mediaset España', 'La Trini', 'Generalitat Valenciana']",['Juan Antonio Bayona'],"['Naomi Watts', 'Ewan McGregor', 'Tom Holland', 'Samuel Joslin', 'Oaklee Pendergast', 'Marta Etura ', 'Sönke Möhring', 'Geraldine Chaplin', 'Ploy Jindachote', 'Jomjaoi Sae-Limh']"
2670,956,Mission: Impossible III,"['Adventure', 'Action', 'Thriller']","['berlin', 'cia', 'vatican', 'white house', 'secret identity', 'secret', 'explosive', 'mobile phone', 'map', 'traitor', 'mask', 'honeymoon', 'pretended murder', 'secret mission', 'letter', 'funeral', 'covered investigation', 'to shoot dead', 'secret agent', 'video', 'e-mail', 'suitcase', 'computer', 'revenge', 'murder', 'mission', 'hospital', 'duel', 'disguise', 'celebration', 'good and bad', 'research laboratory', 'blast']",150000000,397850012,63.079003,6.5,2028,126,2006,en,"['China', 'Germany', 'United States of America']","['Paramount Pictures', 'Cruise/Wagner Productions', 'Studio Babelsberg', 'MI 3 Film', 'China Film Co-Production Corporation', 'China Film Group Corporation (CFGC)', 'The Fourth Production Company Film Group']",['J.J. Abrams'],"['Tom Cruise', 'Philip Seymour Hoffman', 'Ving Rhames', 'Billy Crudup', 'Jonathan Rhys Meyers', 'Michelle Monaghan', 'Keri Russell', 'Maggie Q', 'Simon Pegg', 'Aaron Paul']"
2671,584,2 Fast 2 Furious,"['Action', 'Crime', 'Thriller']","['miami', 'car race', 'sports car', 'los angeles', 'car', 'automobile racing']",76000000,236350661,10.520961,6.2,2028,107,2003,en,['United States of America'],"['Mikona Productions GmbH & Co. KG', 'Universal Pictures', 'Original Film', 'Ardustry Entertainment']",['John Singleton'],"['Paul Walker', 'Tyrese Gibson', 'Eva Mendes', 'Cole Hauser', 'Ludacris', 'James Remar', 'Devon Aoki', 'Thom Barry', 'Amaury Nolasco', 'Michael Ealy']"
2672,49013,Cars 2,"['Animation', 'Family', 'Adventure', 'Comedy']","['car race', 'sequel', 'comedy', 'anthropomorphism', 'best friend', 'duringcreditsstinger']",200000000,559852396,49.98659,5.8,2033,106,2011,en,['United States of America'],"['Walt Disney Pictures', 'Pixar Animation Studios']","['John Lasseter', 'Brad Lewis']","['Owen Wilson', 'Larry the Cable Guy', 'Michael Caine', 'Emily Mortimer', 'John Turturro', 'Eddie Izzard', 'Thomas Kretschmann', 'Joe Mantegna', 'Peter Jacobson', 'Bruce Campbell']"
2673,87421,Riddick,"['Science Fiction', 'Action', 'Thriller']","['dystopia', 'revenge', 'alien', 'planet', 'imax']",38000000,98337295,46.630062,6.2,2035,119,2013,en,['United States of America'],"['One Race Productions', 'Radar Pictures', 'Riddick Canada Productions']",['David Twohy'],"['Vin Diesel', 'Karl Urban', 'Katee Sackhoff', 'Jordi Mollà', 'Bokeem Woodbine', 'Nolan Gerard Funk', 'Noah Danby', 'Keri Hilson', 'Neil Napier', 'Dave Bautista']"
2674,11321,Seven Pounds,['Drama'],"['vegetarian', 'pianist', 'blind']",55000000,168167691,41.472404,7.5,2039,123,2008,en,['United States of America'],"['Columbia Pictures', 'Escape Artists', 'Relativity Media', 'Overbrook Entertainment']",['Gabriele Muccino'],"['Will Smith', 'Rosario Dawson', 'Sarah Jane Morris', 'Woody Harrelson', 'Michael Ealy', 'Connor Cruise', 'Barry Pepper', 'Elpidia Carrillo', 'Robinne Lee', 'Joe Nunez']"
2675,44896,Rango,"['Animation', 'Comedy', 'Family', 'Western', 'Adventure']","['sheriff', 'nevada', 'pet', 'las vegas']",135000000,245724603,29.91353,6.6,2051,107,2011,en,['United States of America'],"['Paramount Pictures', 'Nickelodeon Movies', 'GK Films', 'Blind Wink', 'Paramount Animation']",['Gore Verbinski'],"['Johnny Depp', 'Isla Fisher', 'Ned Beatty', 'Bill Nighy', 'Alfred Molina', 'Abigail Breslin', 'Claudia Black', 'Timothy Olyphant', 'Ray Winstone', 'Stephen Root']"
2676,28,Apocalypse Now,"['Drama', 'War']","['guerrilla', 'river', 'vietnam', 'vietcong', 'cambodia', 'army', 'insanity', 'tribe', 'jungle', 'apocalypse', 'death']",31500000,89460381,49.973462,8.0,2055,153,1979,en,['United States of America'],"['United Artists', 'Zoetrope Studios']",['Francis Ford Coppola'],"['Martin Sheen', 'Marlon Brando', 'Robert Duvall', 'Frederic Forrest', 'Sam Bottoms', 'Laurence Fishburne', 'Albert Hall', 'Harrison Ford', 'Dennis Hopper', 'G. D. Spradlin']"
2677,1954,The Butterfly Effect,"['Science Fiction', 'Thriller']","['amnesia', 'chaos theory', 'blackout', 'time travel', 'flashback']",13000000,96060858,73.307513,7.3,2060,113,2004,en,"['Canada', 'United States of America']","['New Line Cinema', 'FilmEngine', 'Katalyst Films', 'BenderSpink', 'Province of British Columbia Production Services Tax Credit']","['Eric Bress', 'J. Mackye Gruber']","['Ashton Kutcher', 'Melora Walters', 'Amy Smart', 'Elden Henson', 'William Lee Scott', 'Eric Stoltz', 'Logan Lerman', 'Ethan Suplee', 'Nathaniel DeVeaux', 'Kevin G. Schmidt']"
2678,17578,The Adventures of Tintin,"['Adventure', 'Animation', 'Mystery']","['riddle', 'captain', 'treasure', 'treasure hunt', 'plot', 'reporter', '3d', 'action']",130000000,371940071,89.938296,6.7,2061,107,2011,en,"['New Zealand', 'United States of America']","['Paramount Pictures', 'Columbia Pictures', 'WingNut Films', 'Amblin Entertainment', 'Nickelodeon Movies', 'Kennedy/Marshall Company, The', 'Hemisphere Media Capital']",['Steven Spielberg'],"['Jamie Bell', 'Andy Serkis', 'Daniel Craig', 'Nick Frost', 'Simon Pegg', 'Cary Elwes', 'Mackenzie Crook', 'Tony Curran', 'Toby Jones', 'Daniel Mays']"
2679,1576,Resident Evil,"['Horror', 'Action', 'Science Fiction']","['undercover', 'mutant', 'dystopia', 'conspiracy', 'zombie', 'based on video game']",33000000,102984862,40.715623,6.4,2065,100,2002,en,"['France', 'Germany', 'United Kingdom', 'United States of America']","['Impact Pictures', 'Davis-Films', 'New Legacy', 'Constantin Film Produktion']",['Paul W.S. Anderson'],"['Milla Jovovich', 'Michelle Rodriguez', 'Eric Mabius', 'Ryan McCluskey', 'Oscar Pearce', 'Indra Ové', 'Anna Bolt', 'Joseph May', 'Robert Tannion', 'Heike Makatsch']"
2680,1572,Die Hard: With a Vengeance,"['Action', 'Thriller']","['bomb', 'taxi', 'riddle', 'robbery', 'detective', 'helicopter', 'gold', 'subway', 'ship', 'fistfight', 'police', 'sequel', 'deception', 'shootout', 'new york city', 'explosion', 'violence', 'car chase', 'fbi agent', 'flashback', 'action hero']",90000000,366101666,51.881077,6.9,2066,128,1995,en,['United States of America'],"['Twentieth Century Fox Film Corporation', 'Cinergi Pictures Entertainment']",['John McTiernan'],"['Bruce Willis', 'Jeremy Irons', 'Samuel L. Jackson', 'Graham Greene', 'Colleen Camp', 'Larry Bryggman', 'Anthony Peck', 'Nicholas Wyman', 'Sam Phillips', 'Kevin Chamberlin']"
2681,1359,American Psycho,"['Thriller', 'Drama', 'Crime']","['based on novel', 'wall street', 'psychopath', 'child of divorce', 'woman director']",7000000,34266564,45.310443,7.3,2066,102,2000,en,"['Canada', 'United States of America']","['Lions Gate Films', 'Edward R. Pressman Film', 'Muse Productions']",['Mary Harron'],"['Christian Bale', 'Willem Dafoe', 'Jared Leto', 'Josh Lucas', 'Samantha Mathis', 'Matt Ross', 'Bill Sage', 'Chloë Sevigny', 'Cara Seymour', 'Justin Theroux']"
2682,307081,Southpaw,"['Action', 'Drama']",['sport'],30000000,91709827,65.364452,7.3,2067,123,2015,en,['United States of America'],"['Escape Artists', 'Riche-Ludwig Productions']",['Antoine Fuqua'],"['Jake Gyllenhaal', 'Rachel McAdams', 'Forest Whitaker', 'Oona Laurence', '50 Cent', 'Skylan Brooks', 'Naomie Harris', 'Victor Ortiz', 'Beau Knapp', 'Miguel Gomez']"
2683,9693,Children of Men,"['Drama', 'Action', 'Thriller', 'Science Fiction']","['police state', 'hippie', 'rebel', 'miracle', 'future', 'dystopia', 'chaos', 'aging', 'childlessness', 'faith', 'survival', 'birth', 'dying']",76000000,69959751,35.387874,7.4,2071,109,2006,en,"['United Kingdom', 'United States of America']","['Universal Pictures', 'Strike Entertainment', 'Hit & Run Productions']",['Alfonso Cuarón'],"['Clive Owen', 'Michael Caine', 'Julianne Moore', 'Charlie Hunnam', 'Chiwetel Ejiofor', 'Clare-Hope Ashitey', 'Danny Huston', 'Peter Mullan', 'Juan Gabriel Yacuzzi', 'Mishal Husain']"
2684,331,Jurassic Park III,"['Adventure', 'Action', 'Thriller', 'Science Fiction']","['exotic island', 'dna', 'paleontology', 'tyrannosaurus rex', 'velociraptor', 'airplane', 'rescue', 'mission', 'dinosaur', 'jurassic park']",93000000,368780809,1.859364,5.7,2077,92,2001,en,['United States of America'],"['Universal Studios', 'Amblin Entertainment']",['Joe Johnston'],"['Sam Neill', 'William H. Macy', 'Téa Leoni', 'Trevor Morgan', 'Alessandro Nivola', 'Michael Jeter', 'John Diehl', 'Bruce A. Young', 'Laura Dern', 'Taylor Nichols']"
2685,389,12 Angry Men,['Drama'],"['judge', 'jurors', 'death penalty', 'father murder', 'puerto rican', 'anonymity', 'court case', 'heat', 'group', 'class', 'innocence', 'court', 'courtroom']",350000,1000000,59.259204,8.2,2078,96,1957,en,['United States of America'],"['United Artists', 'Orion-Nova Productions']",['Sidney Lumet'],"['Henry Fonda', 'Martin Balsam', 'John Fiedler', 'Lee J. Cobb', 'E.G. Marshall', 'Jack Klugman', 'Edward Binns', 'Jack Warden', 'Joseph Sweeney', 'Ed Begley']"
2686,1571,Live Free or Die Hard,"['Action', 'Thriller']","['usa', 'washington d.c.', 'helicopter', 'hostage', 'fbi', 'kidnapping', 'hacker', 'satellite', 'transport of prisoners', 'traffic jam', 'fistfight', 'ex-cop', 'sequel', 'suspense', 'shootout', 'explosion', 'violence', 'cell phone', 'car chase', 'police car', 'walkie talkie', 'based on article', 'cyber terrorism', 'action hero']",110000000,383531464,48.93337,6.4,2089,128,2007,en,"['United Kingdom', 'United States of America']","['Ingenious Film Partners', 'Twentieth Century Fox Film Corporation', 'Dune Entertainment', 'Cheyenne Enterprises', 'Wintergreen Productions']",['Len Wiseman'],"['Bruce Willis', 'Justin Long', 'Timothy Olyphant', 'Cliff Curtis', 'Maggie Q', 'Mary Elizabeth Winstead', 'Kevin Smith', 'Yancey Arias', 'Christina Chang', 'Yorgo Constantine']"
2687,106,Predator,"['Science Fiction', 'Action', 'Adventure', 'Thriller']","['central and south america', 'predator', 'alien', 'stalking', 'invisible', 'commando', '3d']",18000000,98235548,50.009408,7.3,2093,107,1987,en,['United States of America'],"['Twentieth Century Fox Film Corporation', 'Lawrence Gordon Productions', 'Davis Entertainment', 'Silver Pictures', 'Amercent Films', 'American Entertainment Partners L.P.']",['John McTiernan'],"['Arnold Schwarzenegger', 'Carl Weathers', 'Elpidia Carrillo', 'Bill Duke', 'Jesse Ventura', 'Sonny Landham', 'Richard Chaves', 'R. G. Armstrong', 'Shane Black', 'Kevin Peter Hall']"
2688,27576,Salt,"['Action', 'Mystery', 'Thriller']","['assassination', 'spy', 'cia', 'kidnapping', 'cold war', 'soviet union', 'race against time', 'revenge', 'on the run', 'shootout', 'espionage', 'female protagonist', 'hitwoman', 'terrorism', 'violence', 'russian spy', 'action heroine']",110000000,293329073,48.829437,6.2,2093,100,2010,en,['United States of America'],"['Columbia Pictures', 'Di Bonaventura Pictures', 'Relativity Media', 'Wintergreen Productions']",['Phillip Noyce'],"['Angelina Jolie', 'Liev Schreiber', 'Chiwetel Ejiofor', 'Daniel Olbrychski', 'August Diehl', 'Daniel Pearce', 'Hunt Block', 'Andre Braugher', 'Olek Krupa', 'Cassidy Hinkle']"
2689,268,Batman,"['Fantasy', 'Action']","['double life', 'dc comics', 'dual identity', 'chemical', 'crime fighter', 'fictional place', 'gotham city', 'superhero', 'super powers']",35000000,411348924,44.104469,7.0,2096,126,1989,en,"['United Kingdom', 'United States of America']","['PolyGram Filmed Entertainment', 'The Guber-Peters Company', 'Warner Bros.']",['Tim Burton'],"['Jack Nicholson', 'Michael Keaton', 'Kim Basinger', 'Michael Gough', 'Pat Hingle', 'Billy Dee Williams', 'Jack Palance', 'Jerry Hall', 'Tracey Walter', 'Lee Wallace']"
2690,8363,Superbad,['Comedy'],"['becoming an adult', 'high school', 'young people', 'one night']",20000000,121463226,33.436092,7.0,2100,113,2007,en,['United States of America'],"['Columbia Pictures', 'Apatow Productions']",['Greg Mottola'],"['Jonah Hill', 'Michael Cera', 'Christopher Mintz-Plasse', 'Bill Hader', 'Seth Rogen', 'Martha MacIsaac', 'Emma Stone', 'Aviva', 'Joe Lo Truglio', 'Kevin Corrigan']"
2691,9339,Click,"['Comedy', 'Drama', 'Fantasy', 'Romance']","['regret', 'workaholic', 'heart attack', 'architect', 'dying and death', 'time travel', 'remote control', 'children', 'hospital', 'wedding', 'dog', 'alternate reality', 'fatherhood']",82500000,237681299,41.176631,6.0,2104,107,2006,en,['United States of America'],"['Original Film', 'Columbia Pictures Corporation', 'Revolution Studios', 'Happy Madison Productions']",['Frank Coraci'],"['Adam Sandler', 'Kate Beckinsale', 'Christopher Walken', 'David Hasselhoff', 'Henry Winkler', 'Julie Kavner', 'Sean Astin', 'Joseph Castanon', 'Jonah Hill', 'Jake Hoffman']"
2692,1824,50 First Dates,"['Comedy', 'Romance']","['deja vu', 'amnesia', 'hawaii', 'ladykiller', 'romantic comedy']",75000000,196482882,61.437586,6.6,2105,99,2004,en,['United States of America'],"['Columbia Pictures Corporation', 'Happy Madison Productions', 'Anonymous Content', 'Flower Films (II)']",['Peter Segal'],"['Adam Sandler', 'Drew Barrymore', 'Rob Schneider', 'Sean Astin', 'Lusia Strus', 'Dan Aykroyd', 'Blake Clark', 'Amy Hill', 'Allen Covert', 'Maya Rudolph']"
2693,44833,Battleship,"['Thriller', 'Action', 'Adventure', 'Science Fiction']","['fight', 'u.s. navy', 'hong kong', 'soccer', 'scientist', 'fictional war', 'taser', 'crash landing', 'based on board game', 'aftercreditsstinger']",209000000,303025485,64.928382,5.5,2114,131,2012,en,['United States of America'],"['Universal Pictures', 'Hasbro', 'Bluegrass Films', 'Film 44']",['Peter Berg'],"['Taylor Kitsch', 'Alexander Skarsgård', 'Rihanna', 'Brooklyn Decker', 'Tadanobu Asano', 'Liam Neeson', 'Gregory D. Gadson', 'Hamish Linklater', 'Jesse Plemons', 'John Tui']"
2694,163,Ocean's Twelve,"['Thriller', 'Crime']",['sequel'],110000000,362744280,76.840712,6.4,2124,125,2004,en,['United States of America'],"['Village Roadshow Pictures', 'Section Eight', 'Jerry Weintraub Productions', 'Warner Bros.', 'WV Films III']",['Steven Soderbergh'],"['George Clooney', 'Brad Pitt', 'Catherine Zeta-Jones', 'Julia Roberts', 'Andy García', 'Casey Affleck', 'Scott Caan', 'Shaobo Qin', 'Bernie Mac', 'Don Cheadle']"
2695,49529,John Carter,"['Action', 'Adventure', 'Science Fiction']","['based on novel', 'mars', 'medallion', 'space travel', 'princess', 'alien', 'steampunk', 'martian', 'escape', 'alien race', 'superhuman strength', 'sword and planet', '19th century', '3d']",260000000,284139100,43.926995,6.1,2124,132,2012,en,['United States of America'],['Walt Disney Pictures'],['Andrew Stanton'],"['Taylor Kitsch', 'Lynn Collins', 'Samantha Morton', 'Willem Dafoe', 'Thomas Haden Church', 'Mark Strong', 'Ciarán Hinds', 'Dominic West', 'James Purefoy', 'Bryan Cranston']"
2696,22538,Scott Pilgrim vs. the World,"['Action', 'Adventure', 'Comedy']","['whipping', 'hipster', 'unconsciousness', 'girl fight', 'aftercreditsstinger']",60000000,47664559,38.885195,7.2,2126,112,2010,en,"['United States of America', 'Canada']","['Universal Pictures', 'Marc Platt Productions']",['Edgar Wright'],"['Michael Cera', 'Mary Elizabeth Winstead', 'Kieran Culkin', 'Chris Evans', 'Anna Kendrick', 'Alison Pill', 'Brandon Routh', 'Jason Schwartzman', 'Ellen Wong', 'Satya Bhabha']"
2697,13448,Angels & Demons,"['Thriller', 'Mystery']","['rome', 'vatican', 'based on novel', 'symbolism', 'christian', 'illuminati', 'quantum mechanics', 'prequel', 'conspiracy', 'catholicism']",150000000,356613439,67.447636,6.5,2129,138,2009,en,"['Italy', 'United States of America']","['Columbia Pictures', 'Imagine Entertainment', 'Panorama Films', 'Skylark Productions']",['Ron Howard'],"['Tom Hanks', 'Ewan McGregor', 'Ayelet Zurer', 'Stellan Skarsgård', 'Pierfrancesco Favino', 'Armin Mueller-Stahl', 'Thure Lindhardt', 'David Pasquesi', 'Cosimo Fusco', 'Victor Alfieri']"
2698,44826,Hugo,"['Adventure', 'Drama', 'Family']","['library', 'clock', 'film director', 'key', 'toy', 'boy', 'love', 'orphan', 'robot', 'hiding', 'leg brace', 'doberman', '3d']",170000000,185770160,32.319043,7.0,2141,126,2011,en,"['France', 'United States of America', 'United Kingdom']","['Paramount Pictures', 'Infinitum Nihil', 'GK Films']",['Martin Scorsese'],"['Ben Kingsley', 'Sacha Baron Cohen', 'Asa Butterfield', 'Chloë Grace Moretz', 'Ray Winstone', 'Emily Mortimer', 'Christopher Lee', 'Helen McCrory', 'Michael Stuhlbarg', 'Frances de la Tour']"
2699,43074,Ghostbusters,"['Action', 'Fantasy', 'Comedy']","['female friendship', 'reboot', 'ghost']",144000000,229147509,66.21806,5.3,2142,116,2016,en,['United States of America'],"['Columbia Pictures', 'Village Roadshow Pictures', 'Montecito Picture Company, The', 'LStar Capital', 'Feigco Entertainment', 'Pascal Pictures', 'Ghostcorps']",['Paul Feig'],"['Melissa McCarthy', 'Kristen Wiig', 'Kate McKinnon', 'Leslie Jones', 'Chris Hemsworth', 'Neil Casey', 'Charles Dance', 'Michael Kenneth Williams', 'Cecily Strong', 'Andy García']"
2700,296,Terminator 3: Rise of the Machines,"['Action', 'Thriller', 'Science Fiction']","['saving the world', 'artificial intelligence', 'man vs machine', 'cyborg', 'killer robot', 'sun glasses', 'leather jacket', 'nanotechnology', 'rocket launcher', 'firemen', 'veterinarian', 'fire engine', 'dystopia', 'psychiatrist']",200000000,435000000,69.405188,5.9,2143,109,2003,en,"['Germany', 'United Kingdom', 'United States of America']","['Columbia Pictures', 'Intermedia Films', 'Warner Bros.', 'C-2 Pictures', 'IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG', 'Mostow/Lieberman Productions']",['Jonathan Mostow'],"['Arnold Schwarzenegger', 'Nick Stahl', 'Claire Danes', 'Kristanna Loken', 'David Andrews', 'Mark Famiglietti', 'Earl Boen', 'Moira Harris', 'Chopper Bernet', 'Christopher Lawford']"
2701,20504,The Book of Eli,"['Action', 'Thriller', 'Science Fiction']","['book', 'post-apocalyptic', 'dystopia', 'faith', 'blind']",80000000,157107755,32.363538,6.6,2164,118,2010,en,['United States of America'],"['Alcon Entertainment', 'Silver Pictures']","['Albert Hughes', 'Allen Hughes']","['Denzel Washington', 'Gary Oldman', 'Mila Kunis', 'Ray Stevenson', 'Jennifer Beals', 'Tom Waits', 'Michael Gambon', 'Frances de la Tour', 'Lateef Crowder', 'Chris Browning']"
2702,46195,Rio,"['Animation', 'Adventure', 'Comedy', 'Family']","['brazil', 'pet', 'bird', 'musical', 'animal', 'duringcreditsstinger']",90000000,484635760,46.200042,6.5,2166,96,2011,en,['United States of America'],"['Blue Sky Studios', 'Twentieth Century Fox Animation']",['Carlos Saldanha'],"['Jesse Eisenberg', 'Anne Hathaway', 'Leslie Mann', 'Jane Lynch', 'Will.i.am', 'Wanda Sykes', 'George Lopez', 'Jamie Foxx', 'Rodrigo Santoro', 'Jemaine Clement']"
2703,328387,Nerve,"['Mystery', 'Adventure', 'Crime']","['based on novel', 'technology', 'internet', 'hacking', 'teenager', 'new york city', 'game', 'adaptation', 'dare', 'based on young adult novel']",20000000,83707310,62.933899,7.1,2181,96,2016,en,['United States of America'],"['Lionsgate', 'Allison Shearmur Productions', 'Keep Your Head']","['Henry Joost', 'Ariel Schulman']","['Emma Roberts', 'Dave Franco', 'Emily Meade', 'Miles Heizer', 'Juliette Lewis', 'Kimiko Glenn', 'Machine Gun Kelly', 'Marc John Jefferies', 'Samira Wiley', ""Brian 'Sene' Marc""]"
