,movie_id,title,genres,keywords,budget,revenue,popularity,vote_average,vote_count,runtime,release_date,original_language,production_countries,production_companies,director,cast
2386,316727,The Purge: Election Year,"['Action', 'Horror', 'Thriller']","['dystopia', 'sequel', 'legalized murder']",10000000,118587880,53.727.146,6.1,1306,105,2016,en,"['France', 'United States of America']","['Universal Pictures', 'Why Not Productions', 'Platinum Dunes', 'Blumhouse Productions']",['James DeMonaco'],"['Elizabeth Mitchell', 'Frank Grillo', 'Mykelti Williamson', 'Edwin Hodge', 'Raymond J. Barry', 'Ethan Phillips', 'Terry Serpico', 'David Aaron Baker', 'Kimberly Howe', 'Joseph Julian Soria']"
2387,524,Casino,"['Drama', 'Crime']","['poker', 'drug abuse', '1970s', 'overdose', 'illegal prostitution']",52000000,116112375,4.006.688,7.8,1307,178,1995,en,"['France', 'United States of America']","['Universal Pictures', 'Légende Entreprises', 'Syalis DA', 'De Fina-Cappa']",['Martin Scorsese'],"['Robert De Niro', 'Sharon Stone', 'Joe Pesci', 'James Woods', 'Don Rickles', 'Alan King', 'Kevin Pollak', 'Pasquale Cajano', 'L.Q. Jones', 'Dick Smothers']"
2388,686,Contact,"['Drama', 'Science Fiction', 'Mystery']","['based on novel', 'nasa', 'new mexico', 'extraterrestrial technology', 'prime number', 'star', 'radio wave', 'wormhole', 'fanatic', 'spirituality', 'religion', 'scientist', 'sabotage', 'ham radio', 'alien contact', 'mechanical engineering', 'observatory', 'eccentric man', 'radio telescope']",90000000,171120329,55.249.434,7.2,1308,150,1997,en,['United States of America'],"['Warner Bros.', 'South Side Amusement Company']",['Robert Zemeckis'],"['Jodie Foster', 'Matthew McConaughey', 'James Woods', 'John Hurt', 'Tom Skerritt', 'William Fichtner', 'David Morse', 'Angela Bassett', 'Geoffrey Blake', 'Max Martini']"
2389,88751,Journey to the Center of the Earth,"['Action', 'Science Fiction', 'Adventure', 'Comedy', 'Family']","['volcano', 'prehistoric', 'dinosaur', 'prehistoric creature', '3d']",45000000,101702060,53.090.422,5.8,1309,93,2008,en,['United States of America'],"['New Line Cinema', 'Walden Media']",['Eric Brevig'],"['Brendan Fraser', 'Josh Hutcherson', 'Anita Briem', 'Seth Meyers', 'Jean Michel Paré', 'Jane Wheeler', 'Frank Fontaine', 'Giancarlo Caltabiano', 'Kaniehtiio Horn', 'Garth Gilker']"
2390,270487,"Hail, Caesar!","['Comedy', 'Drama', 'Mystery']","['journalist', 'cat', 'ransom', 'kidnapping', 'ancient rome', 'movie in movie', 'hollywood', 'period drama']",22000000,63647656,39.006.187,5.7,1309,106,2016,en,['United States of America'],"['Universal Pictures', 'Mike Zoss Productions', 'Working Title Films']","['Joel Coen', 'Ethan Coen']","['Josh Brolin', 'George Clooney', 'Alden Ehrenreich', 'Ralph Fiennes', 'Scarlett Johansson', 'Tilda Swinton', 'Channing Tatum', 'Frances McDormand', 'Jonah Hill', 'Veronica Osorio']"
2391,2118,L.A. Confidential,"['Crime', 'Drama', 'Mystery', 'Thriller']","['corruption', 'detective', 'shotgun', 'morgue', 'f word', 'domestic violence', 'corpse', 'crime', 'district attorney', 'bandage', 'movie star', 'man with glasses', 'knife in thigh', 'good cop bad cop', 'switchblade', 'call girl', '1950s', 'falsifying']",35000000,126216940,24.860.326,7.7,1310,138,1997,en,['United States of America'],"['Regency Enterprises', 'Wolper Organization', 'Warner Bros.']",['Curtis Hanson'],"['Kevin Spacey', 'Guy Pearce', 'Danny DeVito', 'James Cromwell', 'Kim Basinger', 'Russell Crowe', 'David Strathairn', 'Ron Rifkin', 'Matt McCoy', 'Paul Guilfoyle']"
2392,11544,Lilo & Stitch,"['Animation', 'Family']","['sister sister relationship', 'extraterrestrial technology', 'hawaii', 'adoption', 'mutation', 'alien life-form', 'alien phenomenons', 'animation', 'dog', 'dead parents']",80000000,145771527,55.659.988,7.1,1314,85,2002,en,['United States of America'],"['Walt Disney Pictures', 'Walt Disney Feature Animation']","['Chris Sanders', 'Dean DeBlois']","['Chris Sanders', 'Daveigh Chase', 'Tia Carrere', 'David Ogden Stiers', 'Kevin McDonald', 'Ving Rhames', 'Kevin Michael Richardson', 'Jason Scott Lee', 'Zoe Caldwell', 'Amy Hill']"
2393,7453,The Hitchhiker's Guide to the Galaxy,"['Adventure', 'Comedy', 'Family', 'Science Fiction']","['bureaucracy', 'england', 'dolphin', 'android', 'based on novel', 'chase', 'space travel', 'galaxy', 'spaceship', 'alien', 'stop motion', 'survival', 'hitchhiker', 'robot', 'alien invasion', 'everyman', 'hyperspace', 'meaning of life', 'based on radio show', 'alien attack', 'bathrobe', 'destruction of earth', 'intergalactic travel', 'islington england', 'talking robot']",50000000,104478416,51.742.065,6.6,1315,109,2005,en,['United States of America'],"['Spyglass Entertainment', 'Everyman Pictures', 'Hammer & Tongs', 'Touchstone Pictures']",['Garth Jennings'],"['Martin Freeman', 'Zooey Deschanel', 'Sam Rockwell', 'Yasiin Bey', 'John Malkovich', 'Helen Mirren', 'Stephen Fry', 'Anna Chancellor', 'Bill Bailey', 'Dominique Jackson']"
2394,23827,Paranormal Activity,"['Horror', 'Mystery']","['haunting', 'psychic', 'entity', 'demonic possession', 'found footage']",15000,193355800,47.456.823,5.9,1316,86,2007,en,['United States of America'],"['Blumhouse Productions', 'Solana Films']",['Oren Peli'],"['Katie Featherston', 'Micah Sloat', 'Mark Fredrichs', 'Amber Armstrong', 'Ashley Palmer']"
2395,274854,The Last Witch Hunter,"['Fantasy', 'Action', 'Adventure']","['new york', 'witch', 'uprising', 'witch hunter']",90000000,146936910,52.612.025,5.7,1316,106,2015,en,['United States of America'],"['Summit Entertainment', 'Atmosphere Entertainment MM', 'One Race Films', 'Goldmann Pictures', 'NeoReel', 'Aperture Entertainment', 'TIK Films']",['Breck Eisner'],"['Vin Diesel', 'Rose Leslie', 'Elijah Wood', 'Ólafur Darri Ólafsson', 'Rena Owen', 'Julie Engelbrecht', 'Michael Caine', 'Joseph Gilgun', 'Isaach De Bankolé', 'Sloane Coombs']"
2396,4133,Blow,"['Crime', 'Drama']","['1970s', 'war on drugs', 'drug addiction', 'drug traffic', 'drug smuggle', 'rise and fall']",53000000,83282296,28.350.529,7.4,1317,124,2001,en,['United States of America'],['New Line Cinema'],['Ted Demme'],"['Johnny Depp', 'Penélope Cruz', 'Ethan Suplee', 'Ray Liotta', 'Franka Potente', 'Rachel Griffiths', 'Paul Reubens', 'Jordi Mollà', 'Cliff Curtis', 'Miguel Sandoval']"
2397,272693,The DUFF,"['Romance', 'Comedy']","['high school', 'teenager', 'popularity', 'high school student', 'teen comedy', 'duringcreditsstinger', 'girl next door', 'based on young adult novel']",8500000,43528634,4.028.709,6.8,1322,100,2015,en,['United States of America'],"['Wonderland Sound and Vision', 'CBS Films', 'Vast Entertainment']",['Ari Sandel'],"['Mae Whitman', 'Robbie Amell', 'Bella Thorne', 'Bianca A. Santos', 'Skyler Samuels', 'Romany Malco', 'Nick Eversman', 'Chris Wylde', 'Ken Jeong', 'Allison Janney']"
2398,186,Lucky Number Slevin,"['Drama', 'Thriller', 'Crime', 'Mystery']","['assassination', 'assassin', 'identity', 'sniper', 'mistake in person', 'jew', 'gangster boss', 'gambling debts', 'boss', 'murder', 'sniper rifle', 'fbi agent', 'horse racing', 'gambler', 'slevin', 'caso', 'hoodlum', 'black men']",27000000,56308881,36.921.445,7.4,1323,110,2006,en,"['Germany', 'United States of America']","['The Weinstein Company', 'FilmEngine', 'Capitol Films', 'Ascendant Pictures', 'VIP Medienfonds 4', 'The Complex Studio']",['Paul McGuigan'],"['Josh Hartnett', 'Bruce Willis', 'Lucy Liu', 'Morgan Freeman', 'Ben Kingsley', 'Michael Rubenfeld', 'Peter Outerbridge', 'Stanley Tucci', 'Kevin Chamberlin', 'Dorian Missick']"
2399,109421,Side Effects,"['Thriller', 'Crime', 'Drama']","['fraud', 'cover-up', 'murder', 'drug', 'prescription medication', 'professional reputation']",30000000,63372757,48.237.797,6.4,1323,106,2013,en,['United States of America'],"['Di Bonaventura Pictures', 'Endgame Entertainment', 'Universal', 'Open Road Films']",['Steven Soderbergh'],"['Jude Law', 'Rooney Mara', 'Catherine Zeta-Jones', 'Channing Tatum', 'Vinessa Shaw', 'Ann Dowd', 'Polly Draper', 'David Costabile', 'Mamie Gummer', 'Andrea Bogart']"
2400,39538,Contagion,"['Drama', 'Thriller', 'Science Fiction']","['saving the world', 'mutation', 'infection', 'terminal illness', 'quarantine', 'outbreak', 'medical', 'vaccine', 'lethal virus', 'scientist', 'epidemic']",60000000,137551594,38.820.858,6.2,1325,106,2011,en,"['United States of America', 'United Arab Emirates']","['Double Feature Films', 'Regency Enterprises', 'Warner Bros.', 'Participant Media', 'Imagenation Abu Dhabi FZ']",['Steven Soderbergh'],"['Matt Damon', 'Gwyneth Paltrow', 'Kate Winslet', 'Jude Law', 'Marion Cotillard', 'Laurence Fishburne', 'Bryan Cranston', 'Sanaa Lathan', 'Jennifer Ehle', 'Daria Strokous']"
2401,64686,47 Ronin,"['Drama', 'Action', 'Adventure', 'Fantasy']","['japan', 'suicide', 'samurai', 'based on true story', 'samurai sword', 'ronin', 'shogun', 'half breed', '3d']",175000000,150962475,41.796.339,5.9,1326,119,2013,en,['United States of America'],"['Mid Atlantic Films', 'Stuber Productions', 'Universal', 'Moving Picture Company (MPC)', 'H2F Entertainment']",['Carl Rinsch'],"['Keanu Reeves', 'Hiroyuki Sanada', 'Kou Shibasaki', 'Tadanobu Asano', 'Min Tanaka', 'Rinko Kikuchi', 'Jin Akanishi', 'Masayoshi Haneda', 'Hiroshi Sogabe', 'Takato Yonemoto']"
2402,41630,No Strings Attached,"['Comedy', 'Romance']","['father son relationship', 'casual meeting', 'student of medicine', 'friends', 'valentine', 'male female relationship', 'open relationship', 'sexual humor', 'best friend', 'casual sex', 'best friends in love', 'duringcreditsstinger', 'fling', 'father son conflict', 'friends with benefit']",25000000,147780440,38.688.822,6.1,1331,107,2011,en,['United States of America'],"['Katalyst Films', 'The Montecito Picture Company', 'Handsomecharlie Films']",['Ivan Reitman'],"['Natalie Portman', 'Ashton Kutcher', 'Kevin Kline', 'Cary Elwes', 'Greta Gerwig', 'Lake Bell', 'Olivia Thirlby', 'Ludacris', 'Jake Johnson', 'Mindy Kaling']"
2403,9928,Robots,"['Animation', 'Comedy', 'Family', 'Science Fiction']","['inventor', 'business man', 'robot', 'dishonesty']",75000000,260696994,29.558.157,6,1333,91,2005,en,['United States of America'],"['Blue Sky Studios', 'Twentieth Century Fox Animation']","['Chris Wedge', 'Carlos Saldanha']","['Robin Williams', 'Ewan McGregor', 'Halle Berry', 'Mel Brooks', 'Paula Abdul', 'Amanda Bynes', 'Drew Carey', 'Jennifer Coolidge', 'Lucille Bliss', 'Terry Bradshaw']"
2404,1830,Lord of War,"['Crime', 'Drama', 'Thriller']","['cold war', 'weapon', 'arms dealer']",42000000,24127895,34.828.241,7,1335,122,2005,en,"['France', 'United States of America', 'Germany']","['Saturn Films', 'Ascendant Pictures', 'Endgame Entertainment', 'Entertainment Manufacturing Company', 'Rising Star', 'Copag V']",['Andrew Niccol'],"['Nicolas Cage', 'Bridget Moynahan', 'Jared Leto', 'Ethan Hawke', 'Eamonn Walker', 'Ian Holm', 'Sammi Rotibi', 'Yevgeni Lazarev', 'Tanit Phoenix', 'Shake Tukhmanyan']"
2405,9398,Zoolander,['Comedy'],"['male model', 'time magazine', 'fashion show', 'fashion model', 'fictional awards show', 'lincoln assassination', 'coal mine']",28000000,60780981,380.958,6.1,1337,89,2001,en,"['Germany', 'United States of America']","['Paramount Pictures', 'Village Roadshow Pictures', 'NPV Entertainment', 'Scott Rudin Productions', 'Red Hour Productions', 'Tenth Planet Productions', 'VH1 Television', 'Red Hour Films', 'MFP Munich Film Partners GmbH & Company I. Produktions KG']",['Ben Stiller'],"['Ben Stiller', 'Owen Wilson', 'Christine Taylor', 'Will Ferrell', 'Milla Jovovich', 'Jerry Stiller', 'David Duchovny', 'Jon Voight', 'Judah Friedlander', 'Nathan Lee Graham']"
2406,251,Ghost,"['Fantasy', 'Drama', 'Thriller', 'Mystery', 'Romance']","['corruption', 'fortune teller', 'money transfer', 'money laundering', 'pottery', 'afterlife', 'spiritism']",22000000,505000000,41.967.005,6.9,1339,127,1990,en,['United States of America'],['Paramount Pictures'],['Jerry Zucker'],"['Patrick Swayze', 'Demi Moore', 'Whoopi Goldberg', 'Tony Goldwyn', 'Vincent Schiavelli', 'Gail Boggs', 'Stephen Root', 'Rick Aviles', 'Vivian Bonnell', 'Armelia McQueen']"
2407,14306,Marley & Me,"['Comedy', 'Family']","['journalist', 'based on novel', 'puppy', 'dog', 'duringcreditsstinger', 'columnist', 'animal lead']",60000000,244082376,30.951.203,6.9,1343,115,2008,en,['United States of America'],"['Sunswept Entertainment', 'Dune Entertainment III']",['David Frankel'],"['Owen Wilson', 'Jennifer Aniston', 'Eric Dane', 'Kathleen Turner', 'Alan Arkin', 'Nathan Gamble', 'Haley Bennett', 'Ann Dowd', 'Clarke Peters', 'Finley Jacobsen']"
2408,3021,1408,"['Horror', 'Thriller']","['suicide', 'new york', 'hotel', 'fire', 'hotel room', 'wife husband relationship', 'suicide attempt', 'window', 'door', 'haunted house', 'research', 'ghost world', 'painting', 'telephone', 'loss of daughter', 'blood']",25000000,94679598,35.169.779,6.5,1343,104,2007,en,['United States of America'],"['The Weinstein Company', 'Di Bonaventura Pictures', 'Dimension Films']",['Mikael Håfström'],"['John Cusack', 'Samuel L. Jackson', 'Mary McCormack', 'Jasmine Jessica Anthony', 'Tony Shalhoub', 'Alexandra Silber', 'Emily Harvey', 'Noah Lee Margetts', 'William Armstrong', 'Paul Birchard']"
2409,2770,American Pie 2,"['Comedy', 'Romance']","['sex', 'party', 'summer', 'beach house', 'group of friends', 'gross out comedy', 'tantra', 'mistaken for a special education student', 'superglue', 'sex comedy']",30000000,287553595,36.432.598,6,1344,108,2001,en,['United States of America'],"['Universal Pictures', 'Liveplanet', 'Zide-Perry Productions']",['J.B. Rogers'],"['Jason Biggs', 'Thomas Ian Nicholas', 'Chris Klein', 'Seann William Scott', 'Eddie Kaye Thomas', 'Shannon Elizabeth', 'Alyson Hannigan', 'Natasha Lyonne', 'Tara Reid', 'Mena Suvari']"
2410,11322,Public Enemies,"['History', 'Crime', 'Drama']","['cinema', 'hiding place', 'machinegun', 'prison guard', 'escape from prison', 'dillinger']",80000000,214104620,33.691.694,6.5,1344,140,2009,en,['United States of America'],"['Universal Pictures', 'Appian Way', 'Forward Pass', 'Dentsu', 'Relativity Media', 'Tribeca Productions', 'Misher Films']",['Michael Mann'],"['Christian Bale', 'Johnny Depp', 'Giovanni Ribisi', 'Billy Crudup', 'Marion Cotillard', 'Emilie de Ravin', 'Channing Tatum', 'Leelee Sobieski', 'Domenick Lombardozzi', 'Stephen Lang']"
2411,59961,Safe House,"['Action', 'Thriller']","['cia', 'violence', 'safe house', 'rogue agent', 'cape town south africa', 'soccer stadium']",85000000,208076205,34.773.106,6.3,1345,115,2012,en,['United States of America'],"['Universal Pictures', 'Dentsu', 'Relativity Media', 'Bluegrass Films']",['Daniel Espinosa'],"['Denzel Washington', 'Ryan Reynolds', 'Vera Farmiga', 'Joel Kinnaman', 'Brendan Gleeson', 'Sam Shepard', 'Nora Arnezeder', 'Liam Cunningham', 'Fares Fares', 'Jenna Dover']"
2412,270946,Penguins of Madagascar,"['Family', 'Animation', 'Adventure', 'Comedy']","['penguin', 'madagascar', '3d']",132000000,373552094,84.366.984,6.5,1346,92,2014,en,['United States of America'],['DreamWorks Animation'],"['Eric Darnell', 'Simon J. Smith']","['Tom McGrath', 'Chris Miller', 'Christopher Knights', 'Conrad Vernon', 'John Malkovich', 'Benedict Cumberbatch', 'Ken Jeong', 'Annet Mahendru', 'Peter Stormare', 'Andy Richter']"
2413,16996,17 Again,['Comedy'],"['high school', 'bullying', 'high school sports', 'fake identity', 'adult as a child', 'do over']",20000000,136267476,52.571.674,6.1,1350,102,2009,en,['United States of America'],"['New Line Cinema', 'Offspring Entertainment']",['Burr Steers'],"['Zac Efron', 'Leslie Mann', 'Matthew Perry', 'Tyler Steelman', 'Allison Miller', 'Michelle Trachtenberg', 'Sterling Knight', 'Thomas Lennon', 'Kat Graham', 'Tiya Sircar']"
2414,10895,Pinocchio,"['Animation', 'Family']","['italy', 'lie', 'magic', 'fairy', 'pinocchio', 'carnival', 'wish', 'boy', 'nose', 'puppet', 'animation', 'pool', 'conscience', 'jackass', 'figaro', 'sneezing', 'toy comes to life']",2600000,84300000,46.007.991,6.9,1355,88,1940,en,['United States of America'],"['RKO Radio Pictures', 'Walt Disney Productions']","['Ben Sharpsteen', 'Hamilton Luske']","['Mel Blanc', 'Don Brodie', 'Walter Catlett', 'Marion Darlington', 'Frankie Darro', 'Cliff Edwards', 'Dickie Jones', 'Charles Judels', 'Clarence Nash', 'Patricia Page']"
2415,277216,Straight Outta Compton,"['Drama', 'Music']","['brother brother relationship', 'aids', 'police brutality', 'rap music', 'hip-hop', 'wife husband relationship', 'vandalism', 'drug dealer', 'nightclub', 'freedom of speech', 'protest', 'rapper', 'recording contract', 'from rags to riches', 'assault', 'terminal illness', 'road trip', 'based on true story', 'feud', 'gang', 'marijuana', 'police chase', 'hospital', 'racism', 'los angeles', 'gangster', 'racial slur', 'mother son relationship', 'no opening credits', 'wrongful arrest', 'death of brother', 'milwaukee wisconsin', 'police raid', 'police harassment', 'detroit michigan', 'duringcreditsstinger', 'gangster rap', 'record company', '1980s', 'music tour', 'reference to rodney king', 'intimidation by police', 'los angeles riots', 'compton california']",28000000,201634991,6.176.233,7.7,1355,147,2015,en,['United States of America'],"['New Line Cinema', 'Universal Pictures', 'Legendary Pictures', 'Cube Vision', 'Broken Chair Flickz', 'Crucial Films']",['F. Gary Gray'],"[""O'Shea Jackson Jr."", 'Corey Hawkins', 'Jason Mitchell', 'Neil Brown Jr.', 'Aldis Hodge', 'Marlon Yates Jr.', 'R. Marcos Taylor', 'Carra Patterson', 'Alexandra Shipp', 'Paul Giamatti']"
2416,634,Bridget Jones's Diary,"['Comedy', 'Romance', 'Drama']","['holiday', 'london england', 'england', 'alcohol', 'sex', 'lovesickness', 'telecaster', 'birthday', 'christmas party', 'news broadcast', 'sexual frustration', 'diary', 'cigarette', 'daughter', 'mother daughter relationship', 'lawyer', 'reporter', 'extramarital affair', 'duringcreditsstinger', 'woman director', 'christmas']",25000000,281929795,35.310.712,6.5,1356,97,2001,en,"['France', 'Ireland', 'United Kingdom', 'United States of America']","['Miramax Films', 'Universal Pictures', 'Studio Canal', 'Working Title Films', 'Little Bird']",['Sharon Maguire'],"['Renée Zellweger', 'Colin Firth', 'Hugh Grant', 'Gemma Jones', 'Jim Broadbent', 'James Callis', 'Sally Phillips', 'Shirley Henderson', 'Embeth Davidtz', 'Lisa Barbuscia']"
2417,4348,Pride & Prejudice,"['Drama', 'Romance']","['bachelor', 'beautiful', 'prejudice', 'suitor', 'period drama', 'georgian', 'pride', '18th century', 'opposites attract']",28000000,121147947,3.658.383,7.7,1358,135,2005,en,"['France', 'United Kingdom', 'United States of America']","['Universal Pictures', 'StudioCanal', 'Scion Films', 'Focus Features', 'Working Title Films']",['Joe Wright'],"['Keira Knightley', 'Matthew Macfadyen', 'Rosamund Pike', 'Simon Woods', 'Donald Sutherland', 'Brenda Blethyn', 'Jena Malone', 'Rupert Friend', 'Judi Dench', 'Carey Mulligan']"
2418,298312,The Visit,"['Horror', 'Thriller']","['rap music', 'pennsylvania', 'brother sister relationship', 'farm', 'grandparents', 'murder', 'children', 'independent film', 'farmhouse', 'single mother', 'violence', 'oven', 'found footage', 'hide and seek', 'diaper']",5000000,98450062,3.894.708,6,1360,94,2015,en,['United States of America'],"['Blumhouse Productions', 'Blinding Edge Pictures']",['M. Night Shyamalan'],"['Olivia DeJonge', 'Ed Oxenbould', 'Kathryn Hahn', 'Benjamin Kanes', 'Deanna Dunagan', 'Peter McRobbie', 'Dave Jia', 'Sajida De Leon', 'Celia Keenan-Bolger', 'Samuel Stricklen']"
2419,35791,Resident Evil: Afterlife,"['Action', 'Adventure', 'Horror', 'Science Fiction']","['post-apocalyptic', 'dystopia', 'undead', 'biohazard', 'evil corporation', 'resident evil', 'zombie', 'based on video game', 'duringcreditsstinger', '3d']",60000000,300228084,2.143.764,5.8,1363,97,2010,en,"['Germany', 'United States of America', 'France', 'Canada']","['Impact Pictures', 'Davis-Films', 'Constantin Film Produktion']",['Paul W.S. Anderson'],"['Milla Jovovich', 'Wentworth Miller', 'Ali Larter', 'Kim Coates', 'Kacey Clarke', 'Shawn Roberts', 'Sergio Peris-Mencheta', 'Boris Kodjoe', 'Sienna Guillory', 'Spencer Locke']"
2420,8078,Alien: Resurrection,"['Science Fiction', 'Horror', 'Action']","['android', 'mercenary', 'dystopia', 'sequel', 'alien', 'betrayal', 'impalement', 'cloning', 'scientist', 'flamethrower', 'disembowelment', 'smuggler', 'gene manipulation', 'man in wheelchair', 'breeding', 'genetic engineering', 'regeneration', 'xenomorph', 'alien queen', 'explosive decompression', 'swimming underwater']",70000000,162000000,3.744.963,5.9,1365,109,1997,en,['United States of America'],"['Twentieth Century Fox Film Corporation', 'Brandywine Productions']",['Jean-Pierre Jeunet'],"['Sigourney Weaver', 'Winona Ryder', 'Brad Dourif', 'Ron Perlman', 'Michael Wincott', 'Gary Dourdan', 'Dan Hedaya', 'Dominique Pinon', 'Leland Orser', 'Raymond Cruz']"
2421,249164,If I Stay,['Drama'],"['coma', 'musician', 'teenage girl', 'car accident', 'teenager', 'out of body experience', 'teen drama', 'based on young adult novel']",11000000,78874843,31.162.838,7.3,1368,106,2014,en,['United States of America'],"['New Line Cinema', 'Metro-Goldwyn-Mayer (MGM)']",['R.J. Cutler'],"['Chloë Grace Moretz', 'Jamie Blackley', 'Liana Liberato', 'Mireille Enos', 'Stacy Keach', 'Gabrielle Rose', 'Joshua Leonard', 'Jakob Davies', 'Ali Milner', 'Aisha Hinds']"
2422,693,Meet the Fockers,"['Comedy', 'Romance']","['cia', 'parents kids relationship', 'florida', 'anti-authoritarian upbringing', 'jew', 'parents-in-law', 'orderly', 'just married', 'sex therapy', 'bad father-in-law', 'family', 'illegitimate son']",80000000,516642939,32.829.538,6.1,1373,115,2004,en,['United States of America'],"['DreamWorks SKG', 'Universal Pictures', 'Everyman Pictures', 'Tribeca Productions']",['Jay Roach'],"['Ben Stiller', 'Teri Polo', 'Robert De Niro', 'Dustin Hoffman', 'Barbra Streisand', 'Blythe Danner', 'Tim Blake Nelson', 'Alanna Ubach', 'Shelley Berman', 'Owen Wilson']"
2423,454,Romeo + Juliet,"['Drama', 'Romance']","['shakespeare', 'forbidden love', 'gun violence', 'star crossed lovers', 'shakespeare in modern dress', 'teenage romance', 'masquerade', ""shakespeare's romeo and juliet"", 'gangster grip']",14500000,147298761,41.493.042,6.7,1374,120,1996,en,['United States of America'],"['Bazmark Films', 'Twentieth Century Fox Film Corporation']",['Baz Luhrmann'],"['Leonardo DiCaprio', 'Claire Danes', 'John Leguizamo', 'Harold Perrineau', 'Pete Postlethwaite', 'Paul Sorvino', 'Brian Dennehy', 'Vondie Curtis-Hall', 'Miriam Margolyes', 'Diane Venora']"
2424,1813,The Devil's Advocate,"['Drama', 'Horror', 'Mystery', 'Thriller']","['child abuse', 'southern usa', 'obsession', 'subway', 'nudity', 'bible', 'seduction', 'hallucination', 'ambition', ""devil's son"", 'marriage crisis', 'pact with the devil', 'crooked lawyer', 'evil spirit', 'satan', 'religion', 'lust', 'courtroom', 'temptation', 'law firm', 'manhattan, new york city', 'seven deadly sins', 'ethics', 'gainesville florida']",57000000,152944660,338.473,7.2,1374,144,1997,en,"['Germany', 'United States of America']","['Regency Enterprises', 'Monarchy Enterprises B.V.', 'Kopelson Entertainment', 'Warner Bros.', 'New Regency Pictures', 'Taurus Film']",['Taylor Hackford'],"['Keanu Reeves', 'Al Pacino', 'Charlize Theron', 'Jeffrey Jones', 'Judith Ivey', 'Connie Nielsen', 'Craig T. Nelson', 'Tamara Tunie', 'Ruben Santiago-Hudson', 'Debra Monk']"
2425,8065,21,"['Drama', 'Crime']","['gambling', 'card game', 'professor', 'harvard university', 'cohabitant', 'college', 'girlfriend', 'studies', 'dormitory', 'friendship', 'blackjack']",35000000,69823199,45.149.948,6.5,1375,123,2008,en,['United States of America'],"['Columbia Pictures', 'Relativity Media']",['Robert Luketic'],"['Jim Sturgess', 'Kevin Spacey', 'Kate Bosworth', 'Aaron Yoo', 'Liza Lapira', 'Jacob Pitts', 'Laurence Fishburne', 'Jack McGee', 'Josh Gad', 'Sam Golzari']"
2426,9532,Final Destination,['Horror'],"['omen', 'airplane accident', 'corpse', 'death', 'near-death experience']",23000000,53302314,38.799.596,6.4,1378,98,2000,en,['United States of America'],"['New Line Cinema', 'Zide-Perry Productions', 'Hard Eight Pictures']",['James Wong'],"['Devon Sawa', 'Ali Larter', 'Kerr Smith', 'Tony Todd', 'Seann William Scott', 'Kristen Cloke', 'Chad Donella', 'Amanda Detmer', 'Brendan Fehr', 'Daniel Roebuck']"
2427,60308,Moneyball,['Drama'],"['underdog', 'based on novel', 'baseball', 'teamwork', 'sport', 'partner', 'meeting', 'oakland california', 'strategy', 'voice over', 'statistics']",50000000,110206216,46.180.421,7,1381,133,2011,en,['United States of America'],"['Columbia Pictures', 'Scott Rudin Productions']",['Bennett Miller'],"['Brad Pitt', 'Jonah Hill', 'Philip Seymour Hoffman', 'Robin Wright', 'Chris Pratt', 'Stephen Bishop', 'Brent Jennings', 'Ken Medlock', 'Tammy Blanchard', 'Jack McGee']"
2428,27581,The Other Guys,"['Action', 'Comedy', 'Crime']","['narration', 'ceo', 'fire truck', 'shot in the shoulder', 'zip line', 'buddy comedy', 'carjacking', 'aftercreditsstinger', 'duringcreditsstinger']",100000000,170432927,24.399.642,6.1,1383,107,2010,en,['United States of America'],"['Columbia Pictures', 'Gary Sanchez Productions']",['Adam McKay'],"['Will Ferrell', 'Mark Wahlberg', 'Eva Mendes', 'Samuel L. Jackson', 'Dwayne Johnson', 'Michael Keaton', 'Brett Gelman', 'Ray Stevenson', 'Roy T. Anderson', 'Larnell Stovall']"
2429,117,The Untouchables,"['Crime', 'Drama', 'History', 'Thriller']","['white suit', 'al capone', 'tough cop', 'treasury agent', 'untouchable', 'tax evasion', 'jury tampering', 'rule of law', 'rooftop chase', 'cutting face while shaving', '1930s']",25000000,76270454,38.272.889,7.6,1384,119,1987,en,['United States of America'],['Paramount Pictures'],['Brian De Palma'],"['Kevin Costner', 'Sean Connery', 'Charles Martin Smith', 'Andy García', 'Robert De Niro', 'Richard Bradford', 'Jack Kehoe', 'Brad Sullivan', 'Billy Drago', 'Patricia Clarkson']"
2430,11631,Mamma Mia!,"['Comedy', 'Romance']","['single parent', 'greece', 'musical', 'daughter', 'single', 'mother daughter relationship', 'duringcreditsstinger', 'woman director']",52000000,609841637,30.780.599,6.4,1386,108,2008,en,"['Germany', 'United Kingdom', 'United States of America']","['Universal Pictures', 'Internationale Filmproduktion Richter', 'Playtone', 'Relativity Media', 'Littlestar']",['Phyllida Lloyd'],"['Meryl Streep', 'Pierce Brosnan', 'Amanda Seyfried', 'Colin Firth', 'Stellan Skarsgård', 'Julie Walters', 'Christine Baranski', 'Dominic Cooper', 'Ashley Lilley', 'Rachel McDowall']"
2431,14836,Coraline,"['Animation', 'Family']","['dream', 'eye', 'stuffed animal', 'parallel world', 'button', 'new home', 'secret door', 'aftercreditsstinger', 'duringcreditsstinger']",60000000,124596398,51.146.047,7.3,1386,100,2009,en,['United States of America'],"['Focus Features', 'Laika Entertainment']",['Henry Selick'],"['Dakota Fanning', 'Teri Hatcher', 'Jennifer Saunders', 'Dawn French', 'Keith David']"
